id,prediction_source,solver_status,gold_answer,gold_unit,pred_final_answer,answer_ok,unit_ok,pair_ok,match_method,generated,prefix,issue_type,question,cot
NL318,deterministic_solver,ok,Half of the total energy,J,Half of the total energy J,False,True,True,text_exact,,NL,ok,"In an ideal LC circuit, when the magnetic energy is half of the total energy, what is the electric energy?","Step 1: Identify that for an ideal LC circuit, the total energy (W_total) is conserved.
Step 2: State the conservation of energy principle for an LC circuit: W_total = W_C + W_L, where W_C is the electric energy and W_L is the magnetic energy.
Step 3: Use the given condition: the magnetic energy (W_L) is half of the total energy, so W_L = 0.5 × U_total.
Step 4: Substitute the condition from Step 3 into the energy conservation equation from Step 2: W_total = W_C + 0.5 × W_total. Rearrange the equation to solve for W_C: W_C = 0.5 × W_total. Therefore, when the magnetic energy is half of the total energy, the electric energy is also half of the total energy."
NL091,deterministic_solver,ok,25,%,25 %,True,True,True,numeric_unit_tolerant,,NL,ok,A capacitor with a capacitance of 10 μF is charged to 200 V and then isolated. The voltage then decreases to 100 V. What percentage (%) of the initial energy remains?,"Step 1: The electric field energy stored in a capacitor is mathematically defined by the fundamental equation E_C = 1/2 × C × U^2, where C represents capacitance and U represents voltage.
Step 2: The initial electric field energy E_C1 is established by the explicitly provided capacitance C = 10 × 10^-6 F and initial voltage U_1 = 200 V, yielding the mathematical expression E_C1 = 1/2 × (10 × 10^-6) × (200)^2.
Step 3: The final electric field energy E_C2 following the voltage decrease is established by the identical capacitance and the final voltage U_2 = 100 V, yielding the mathematical expression E_C2 = 1/2 × (10 × 10^-6) × (100)^2.
Step 4: The percentage of remaining initial energy is mathematically defined by the proportional ratio (E_C2 / E_C1) × 100, which algebraically simplifies to ((100)^2 / (200)^2) × 100. The final determined percentage of the initial energy that remains is 25%."
NL397,deterministic_solver,ok,200,V,200 V,True,True,True,numeric_unit_tolerant,,NL,ok,"In an ideal LC circuit, the total energy is 0.5 J. When the magnetic field energy is 0.3 J, what is the voltage across the capacitor with capacitance C = 10 µF?","CoT:
Step 1: Identify the given values: Total energy (U_total) = 0.5 J, magnetic field energy (U_B) = 0.3 J, and capacitance (C) = 10 µF = 10 × 10⁻⁶ F.
Step 2: Calculate the electric field energy (U_E) stored in the capacitor: U_E = U_total - U_B = 0.5 - 0.3 = 0.2 J.
Step 3: State the formula for the electric field energy: U_E = (1/2) × C × V²
Step 4: Rearrange the formula to solve for voltage (V): V = √(2 × U_E / C)
Step 5: Substitute the values into the formula: V = √(2 × 0.2 / (10 × 10⁻⁶))
Step 6: Calculate the value inside the square root: 0.4 / 10⁻⁵ = 40000.
Step 7: Calculate the final voltage: V = √40000 = 200 V."
NL099,deterministic_solver,ok,0.50,μF,0.5 μF,True,True,True,numeric_unit_tolerant,,NL,ok,A capacitor stores 3.6 mJ of electrical energy when the voltage across it is 120 V. Calculate its capacitance C (μF).,"Step 1: Identify the given values from the question: energy stored (E) = 3.6 mJ and voltage (U) = 120 V.
Step 2: Convert the energy from millijoules (mJ) to joules (J): E = 3.6 × 10⁻³ J.
Step 3: Recall the formula for the electrical energy stored in a capacitor: E = ½ C U².
Step 4: Rearrange the formula to solve for capacitance (C): C = 2E / U² = 0.50 μF."
NL089,deterministic_solver,ok,0.25,μF,0.25 μF,True,True,True,numeric_unit_tolerant,,NL,ok,A capacitor has an electric field energy of 0.8 mJ when U = 80 V. Calculate the capacitance (μF).,"Step 1: Identify the given values: energy stored (E) = 0.8 mJ and voltage (U) = 80 V.
Step 2: Convert the energy from millijoules to joules: E = 0.8 × 10⁻³ J.
Step 3: Recall the formula for the energy stored in a capacitor: E = (1/2)CU², where C is the capacitance.
Step 4: Rearrange the formula to solve for capacitance (C): C = 2E / U² = 0.25 μF."
NL129,deterministic_solver,ok,16.00,mJ,16 mJ,True,True,True,numeric_unit_tolerant,,NL,ok,A capacitor has a capacitance of 0.2 μF and a voltage of 400 V. Calculate the electric field energy (mJ).,"Step 1: Identify the given values: Capacitance (C) = 0.2 μF and Voltage (U) = 400 V.
Step 2: Convert the capacitance to Farads: C = 0.2 × 10⁻⁶ F.
Step 3: Recall the formula for the electric field energy (energy stored) in a capacitor: E = (1/2) × C × U².
Step 4: Substitute the given values into the formula: E = (1/2) × (0.2 × 10⁻⁶ F) × (400 V)² = 0.016 J = 16.00 mJ."
NL022,deterministic_solver,ok,0.40,mJ,0.4 mJ,True,True,True,numeric_unit_tolerant,,NL,ok,"A capacitor has an initial energy of 1.6 mJ when U = 80 V. If U is reduced to 40 V, what will be the remaining electrical field energy (mJ)?","Step 1: The initial energy stored in the capacitor is E₁ = 1.6 mJ = 1.6 × 10⁻³ J at an initial voltage U₁ = 80 V.
Step 2: The relationship between energy (E), capacitance (C), and voltage (U) for a capacitor is E = (1/2)CU².
Step 3: Since the capacitance C remains constant, we can express C using the initial conditions: C = 2E₁ / U₁².
Step 4: The final energy E₂ at the reduced voltage U₂ = 40 V can be found using E₂ = (1/2)CU₂² = (1/2) × (2E₁ / U₁²) × U₂² = (1/2) × (2 × 1.6 × 10⁻³ / 80²) × 40² = 4 × 10⁻⁴ J = 0.40 mJ."
NL098,deterministic_solver,ok,0.0006,H,0.0006 H,True,True,True,numeric_unit_tolerant,,NL,ok,"An inductor has a current of 3 A, and the magnetic field energy is 2.7 mJ. Calculate the inductance L (H).","Step 1: Identify the given values: Current (I) = 3 A and magnetic field energy (E) = 2.7 mJ.
Step 2: Convert the magnetic field energy from millijoules to joules: E = 2.7 mJ = 2.7 × 10⁻³ J.
Step 3: Recall the formula for the energy stored in an inductor: E = (1/2)LI², where L is the inductance.
Step 4: Rearrange the formula to solve for inductance (L): L = 2E / I² = 0.0006 H."
NL371,deterministic_solver,ok,0.0432,J,43.2 mJ,False,True,True,numeric_unit_tolerant,,NL,ok,A capacitor with a capacitance of 6 µF is charged to a voltage of 120 V. Calculate the electric field energy of the capacitor.,"Step 1: Identify the given parameters: capacitance C = 6 µF and voltage V = 120 V.
Step 2: Convert the capacitance to standard SI units (Farads): C = 6 × 10⁻⁶ F.
Step 3: State the formula for the energy stored in the electric field of a capacitor: W = (1/2) × C × V².
Step 4: Substitute the given values into the formula: W = (1/2) × (6 × 10⁻⁶) × 120².
Step 5: Calculate the square of the voltage: 120² = 14400.
Step 6: Perform the multiplication: W = 3 × 10⁻⁶ × 14400.
Step 7: The final calculation yields the electric field energy: W = 0.0432 J."
NL394,deterministic_solver,ok,0.0047,J,4.691017 mJ,False,True,True,numeric_unit_tolerant,,NL,ok,A coil has an instantaneous current I(t) = 2.5 × cos(1500t) A and an inductance L = 0.3 H. Calculate the magnetic field energy stored in the coil at t = 0.001 s.,"CoT:
Step 1: Identify the given values: Inductance (L) = 0.3 H, the current function I(t) = 2.5 × cos(1500t), and time (t) = 0.001 s.
Step 2: Calculate the value of the current (I) at t = 0.001 s. The argument (1500 × t) must be in radians: I = 2.5 × cos(1500 × 0.001) = 2.5 × cos(1.5 rad).
Step 3: Find the value of cos(1.5 rad): cos(1.5) ≈ 0.0707.
Step 4: Calculate the instantaneous current: I ≈ 2.5 × 0.0707 = 0.17675 A.
Step 5: State the formula for the magnetic field energy (U_B): U_B = (1/2) × L × I²
Step 6: Substitute the values into the formula: U_B = 0.5 × 0.3 × (0.17675)²
Step 7: Calculate the final result: U_B = 0.15 × 0.03124 ≈ 0.0047 J."
NL340,deterministic_solver,ok,0.2,J,3.162278 A,False,False,False,numeric_unit_tolerant,,NL,answer_and_unit,"An LC circuit has L = 0.1 H and C = 25 µF. The total oscillatory energy is 0.5 J. At the moment when the magnetic field energy is 0.3 J, what is the electric field energy (J)?","Step 1: Identify the total oscillatory energy in the LC circuit: W_total = 0.5 J.
Step 2: Identify the magnetic field energy at the specific moment: W_L = 0.3 J.
Step 3: Recall that the total energy in an LC circuit is the sum of the magnetic field energy and the electric field energy (W_total = W_C + W_L).
Step 4: Substitute the known values into the energy conservation equation: 0.5 J = W_C + 0.3 J. Therefore, the electric field energy is: W_C = 0.5 - 0.3 = 0.2 J."
NL038,deterministic_solver,ok,1.33,μF,1.333333 μF,True,True,True,numeric_unit_tolerant,,NL,ok,"A capacitor has an energy of 0.6 mJ when the voltage is 30 V. Calculate the capacitance (unit: μF, round the result to two decimal places).","Step 1: Identify the given values from the question: Energy (E) = 0.6 mJ = 0.6 × 10^-3 J and Voltage (U) = 30 V.
Step 2: Recall the formula for the energy stored in a capacitor: E = (1/2)CU^2.
Step 3: Rearrange the formula to solve for capacitance (C): C = 2E / U^2.
Step 4: Substitute the given values into the formula: C = 2 × 0.6 × 10^-3 / 30^2 ≈ 1.33 μF."
NL368,deterministic_solver,ok,0.1,J,0.1 J,True,True,True,numeric_unit_tolerant,,NL,ok,"An LC circuit has a capacitance C = 20 µF, an inductance L = 0.5 H, and a total energy of 0.2 J. When the voltage across the capacitor is 100 V, what is the magnetic field energy?","Step 1: Identify the given parameters: capacitance C = 20 µF, total energy W = 0.2 J, and instantaneous voltage V = 100 V. (The inductance L = 0.5 H is extra information not needed for this calculation).
Step 2: Convert the capacitance to standard SI units: C = 20 × 10⁻⁶ F.
Step 3: Calculate the instantaneous electric field energy stored in the capacitor using the formula: W_C = (1/2) × C × V².
Step 4: Substitute the values: W_C = (1/2) × (20 × 10⁻⁶) × 100².
Step 5: Perform the calculation: W_C = 10 × 10⁻⁶ × 10000 = 0.1 J.
Step 6: State the principle of conservation of energy in an LC circuit: The total energy is the sum of the electric and magnetic field energies, W = W_C + W_L.
Step 7: Rearrange to solve for the magnetic field energy: W_L = W - W_C.
Step 8: Substitute the known values: W_L = 0.2 - 0.1.
Step 9: The final magnetic field energy is: W_L = 0.1 J."
NL399,deterministic_solver,ok,0.25,J,250 mJ,False,True,True,numeric_unit_tolerant,,NL,ok,A capacitor has a voltage function U(t) = 250 × sin(1000t) V and a capacitance C = 8 µF. Calculate the maximum electric field energy stored in the capacitor.,"CoT:
Step 1: Identify the given values: Voltage function U(t) = 250 × sin(1000t) V and capacitance C = 8 µF = 8 × 10⁻⁶ F.
Step 2: Determine the maximum voltage (U_max). Since the maximum value of the sine function is 1, the peak voltage is U_max = 250 V.
Step 3: State the formula for the maximum electric field energy (U_E_max): U_E_max = (1/2) × C × U_max²
Step 4: Substitute the values into the formula: U_E_max = 0.5 × (8 × 10⁻⁶) × 250²
Step 5: Calculate the square of the maximum voltage: 250² = 62,500.
Step 6: Perform the final calculation: U_E_max = 0.5 × 8 × 10⁻⁶ × 62,500 = 4 × 10⁻⁶ × 62,500 = 0.25 J."
NL002,deterministic_solver,ok,90.00,mJ,90 mJ,True,True,True,numeric_unit_tolerant,,NL,ok,"A capacitor has a capacitance C = 50 μF, and the voltage across its plates is 60 V. Calculate the energy (mJ) stored in the electric field.","Step 1: Identify the given capacitance (C) from the question: C = 50 μF.
Step 2: Identify the given voltage (U) across the plates from the question: U = 60 V.
Step 3: Convert the capacitance from microfarads (μF) to farads (F): C = 50 × 10⁻⁶ F = 5 × 10⁻⁵ F.
Step 4: Recall the formula for the energy (E) stored in a capacitor: E = (1/2)CU² = (1/2) × 5 × 10⁻⁵ × 60² = 0.09 J = 90.00 mJ."
NL093,deterministic_solver,ok,0.07,A,0.07 A,True,True,True,numeric_unit_tolerant,,NL,ok,"An inductor has an inductance of 0.2 H, and the magnetic field energy is 0.5 mJ. Calculate the current (unit: A, round the result to two decimal places).","Step 1: Identify the given values: inductance (L) = 0.2 H and magnetic field energy (E_L) = 0.5 mJ.
Step 2: Convert the magnetic field energy to Joules: E_L = 0.5 mJ = 0.5 × 10^-3 J.
Step 3: Recall the formula for magnetic energy stored in an inductor: E_L = (1/2) × L × I^2, where I is the current.
Step 4: Rearrange the formula to solve for the current (I): I = √(2 × E_L / L) = √2 / 20 A ≈ 0.07 A."
NL360,deterministic_solver,ok,2.83,A,2.828427 A,True,True,True,numeric_unit_tolerant,,NL,ok,What current is required for an inductor with an inductance of 0.8 H to store a magnetic energy of 3.2 J ?,"Step 1: Identify the given parameters from the problem: inductance L = 0.8 H and magnetic energy W = 3.2 J.
Step 2: State the formula for the magnetic energy stored in an inductor: W = (1/2) × L × I².
Step 3: Rearrange the formula to solve for the square of the current (I²): I² = (2 × W) / L.
Step 4: Substitute the given values into the rearranged formula: I² = (2 × 3.2) / 0.8.
Step 5: Calculate the numerator: 2 × 3.2 = 6.4.
Step 6: Perform the division: I² = 6.4 / 0.8 = 8.
Step 7: Take the square root to find the current: I = √8 ≈ 2.828 A.
Step 8: Round to two decimal places to get the final answer: I = 2.83 A."
NL341,deterministic_solver,ok,0.045,J,0.045 J,True,True,True,numeric_unit_tolerant,,NL,ok,A capacitor has a capacitance of 4 µF and is charged to a voltage of 150 V. Calculate the electric field energy (J) stored in the capacitor.,"Step 1: Identify the given capacitance (C) as 4 µF and voltage (U) as 150 V.
Step 2: Convert the capacitance to Farads: C = 4 × 10⁻⁶ F.
Step 3: Recall the formula for the electric field energy (W_C) stored in a capacitor: W_C = ½CU².
Step 4: Substitute the values into the formula: W_C = ½ × (4 × 10⁻⁶ F) × (150 V)² = 0.045 J."
NL362,deterministic_solver,ok,0.15,J,150 mJ,False,True,True,numeric_unit_tolerant,,NL,ok,"In an ideal LC circuit, if the maximum charge is 3 mC and the capacitance is 30 µF, what is the total energy of the oscillation?","Step 1: Identify the given parameters from the problem: maximum charge Q0 = 3 mC and capacitance C = 30 µF.
Step 2: Convert the given values to standard SI units: Q0 = 3 × 10⁻³ C and C = 30 × 10⁻⁶ F.
Step 3: State the formula for the total energy of an ideal LC circuit, which equals its maximum electric field energy: W = Q0² / (2 × C).
Step 4: Substitute the converted values into the formula: W = (3 × 10⁻³)² / (2 × 30 × 10⁻⁶).
Step 5: Calculate the square of the maximum charge: (3 × 10⁻³)² = 9 × 10⁻⁶.
Step 6: Calculate the denominator: 2 × 30 × 10⁻⁶ = 60 × 10⁻⁶.
Step 7: Perform the division: W = (9 × 10⁻⁶) / (60 × 10⁻⁶) = 9 / 60.
Step 8: Simplify the fraction to get the final total energy: W = 0.15 J."
